Date,Type,Link
2024-04-16 14:33:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7185977562613891072
2024-04-16 09:44:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7183857281409691648
2024-04-12 09:32:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A12993577-7184131983625584640
2024-04-12 08:47:01,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7184466400571187200
2024-03-29 06:49:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7178319020352290816
2024-03-01 09:39:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7166159528877633536
2024-02-07 10:57:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7159261383686000640
2024-02-07 10:57:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7160936207445565442
2024-02-07 10:57:02,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7159447927210323968
2024-02-07 09:00:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7160586777634734081
2024-01-31 08:42:07,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7157736810268213248?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7157736810268213248%2C7157817384139964417%29
2024-01-31 08:41:27,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7157736810268213248
2024-01-31 08:38:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155450540309565440
2024-01-31 08:35:51,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7156699220928819200
2024-01-19 08:28:12,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7152985616891146240
2024-01-19 08:28:04,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7150225390156816384
2024-01-19 08:27:49,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7151246950867087360
2024-01-16 13:50:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7152646864041832449
2024-01-03 15:10:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7147892811864932353
2023-10-29 08:01:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120475058887647233
2023-10-29 08:00:55,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122505036357623808
2023-10-28 10:09:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7123588869010186240
2023-10-27 13:31:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121012185836773376
2023-10-16 06:53:09,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7117789160232349696
2023-10-16 06:52:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114686199901949954
2023-10-16 06:51:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118247651925516288
2023-10-16 06:50:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114516954312253441
2023-10-16 06:50:32,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7118519329444225024
2023-09-27 07:10:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7104819551996944384
2023-09-15 06:51:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7107105579554201600
2023-09-08 19:16:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7101132302709055489
2023-09-08 06:32:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7102496027382820864
2023-09-08 05:10:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7104736730502586369
2023-09-08 05:03:51,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7102577878696869888
2023-09-08 05:02:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7105294856482103296
2023-08-18 08:58:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7098212616665190400
2023-07-12 13:23:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083766386883207169
2023-07-12 13:22:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7078418457213456384
2023-07-12 13:21:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7080550365296754688
2023-07-12 13:21:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7081892295100231680
2023-07-12 13:21:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082728893849169920
2023-07-12 13:20:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7081918019362267136
2023-07-12 13:20:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080832605406846976
2023-07-12 13:19:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7081979852303560704?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7081979852303560704%2C7081984729125670912%29
2023-07-12 13:19:46,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7081979852303560704
2023-07-12 13:19:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080515049479397376
2023-07-12 13:19:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083765244757434368
2023-07-12 13:18:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080488952322748416
2023-07-12 13:18:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7080301382179639296
2023-06-13 13:31:11,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7072994230725447680
2023-05-12 14:50:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059035782241472512
2023-05-12 14:48:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059819095612874752
2023-04-29 06:32:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7053969567617830913
2023-04-29 06:31:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7055216396225384448
2023-04-14 12:59:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051911529062883328
2023-03-31 10:08:21,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7046112386159636480
2023-02-22 09:05:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7029018604876505088
2023-01-23 14:51:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7019256771823161344
2023-01-23 14:41:17,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7018473727843516416
2023-01-23 14:40:44,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7022200663702917121
2023-01-03 13:52:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7015595318486392832
2022-12-21 16:31:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7009412489901682688
2022-12-21 16:31:28,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7006615439548010496
2022-12-21 16:31:05,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7007022373937836032
2022-12-21 16:30:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7010899377619623936
2022-11-16 15:40:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6994930687594143744
2022-11-04 09:44:02,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992159238978453505
2022-11-04 09:43:50,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992802222984065024
2022-11-04 09:43:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993367786764787712
2022-11-04 09:42:59,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993627841661652992
2022-11-04 09:42:00,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990218370914607104
2022-11-04 09:41:32,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6992782370097504256
2022-11-04 09:41:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990757988647006208
2022-11-04 09:40:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993003648305819648
2022-11-04 09:40:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990132849630683136
2022-11-04 09:40:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993994528395255808
2022-11-04 09:38:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6993253778036523008
2022-11-04 09:38:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991690013461639168
2022-11-04 09:38:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6991494439412142080
2022-11-04 09:37:42,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6990704650727342080
2022-10-06 13:26:10,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6980935565256888320
2022-10-01 15:16:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6978692589650591745
2022-10-01 15:13:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6981327096593743872
2022-09-19 05:26:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6976591663360053248
2022-09-15 11:37:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6975014982518239232
2022-09-12 08:53:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6974700922476052480
2022-09-12 08:52:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6973204985853419520
2022-09-12 08:49:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6972497921015443457
2022-09-12 08:47:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6972938433686040576
2022-09-12 08:47:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6974998859710091264
2022-06-16 14:27:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6943200548200321026
2022-06-15 13:28:03,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6942499211259121664
2022-06-15 13:27:39,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6942755456356380672
2022-06-15 13:26:21,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6942407560700284930
2022-06-15 13:25:41,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6942758416754896898
2022-05-12 06:00:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6930391534362099712
2022-05-11 13:50:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6930142071357898752
2022-04-20 14:09:06,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6918946236184100864
2022-04-20 14:08:56,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6920608649484673024
2022-04-20 14:08:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6919910794352545792
2022-04-20 14:00:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922506827049922561
2022-04-20 09:40:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922462587158724608
2022-04-20 09:39:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922167723204460544
2022-04-20 09:39:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6922072572226375681
2022-04-19 06:49:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6921893246440808448
2022-04-14 15:29:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6918478170031603712
2022-04-13 14:07:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6919999553072988160
2022-04-06 14:44:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6915341266578759680
2022-04-06 14:42:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6915901424040112128
2022-03-30 14:45:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6914940297714032640
2022-03-30 13:32:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6914859839831601152
2022-03-30 13:26:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6914461599059623937
2022-03-30 13:09:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6912667749840277505
2022-03-30 13:08:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6912436267993505792
2022-03-30 13:08:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6914854698936098816
2022-03-30 13:04:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6914901058347552768
2022-03-30 13:04:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AlyndaCourse%3A2895314
2022-03-30 13:01:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6914825923666051072
2022-03-26 09:13:55,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6911972528773021696
2022-03-26 09:11:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6913011461812285440
2022-03-26 09:10:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6910233565888741376
2022-03-26 09:10:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6913235067053953024?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6913235067053953024%2C6913236344500551680%29
2022-03-26 09:09:31,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6913235067053953024
2022-03-26 09:09:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6912814657892163584
2022-03-26 09:06:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6912699415031861248
2022-03-04 10:53:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6905098439751819264
2022-01-21 07:54:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6886961111699087360
2021-12-16 07:51:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6873274876807942144
2021-12-16 07:51:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6873398521190481920
2021-12-16 07:46:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6876077251042140161
2021-12-09 07:45:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6873914811692933120
2021-10-21 08:33:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6851829361490890752
2021-10-21 08:31:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856590888487972864
2021-10-21 08:31:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6856531110617260032
2021-10-14 06:46:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6853968371977900033
2021-10-14 06:44:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6853968838103511041
2021-10-14 06:43:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6854183247685971968
2021-10-04 10:07:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6850676956921430016
2021-08-30 09:09:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6838012602145116160
2021-06-17 07:28:26,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6810080803960229888
2021-06-17 07:28:14,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6809103649772453888
2021-06-17 07:26:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6808861196301717504
2021-05-21 09:37:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6800743844112560128
2021-05-05 12:27:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6795656834024828928
2021-05-02 15:34:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6793837578027061249
2021-04-13 15:48:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6787378513784709120
2021-02-25 07:41:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6770282813704024064
2020-12-12 13:22:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6742025045113085952
2020-12-10 07:48:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6741995481464881152
2020-12-06 18:35:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740549226054328320
2020-12-06 18:34:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6741274197605146624
2020-12-04 15:23:51,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6740292218222854144?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6740292218222854144%2C6740582958517764096%29
2020-12-01 07:12:10,MAYBE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6737356817216630784
2020-12-01 07:10:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6736619346090594304
2020-12-01 07:09:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6737643912753676288
2020-12-01 07:06:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6736622310335246337
2020-12-01 07:06:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6738112033558007808
2020-12-01 07:04:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739314612807708672
2020-12-01 07:03:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6738150651798315008
2020-12-01 07:01:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739119982925377536
2020-12-01 07:00:52,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6738344874472431616
2020-12-01 06:59:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6738780131822727168
2020-12-01 06:58:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6738878143014178816
2020-12-01 06:58:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6739162356858834944
2020-12-01 06:58:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6737002606687748096
2020-11-28 18:32:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735957725253025792?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6735957725253025792%2C6736070501954797568%29
2020-11-28 18:32:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735957725253025792?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6735957725253025792%2C6738365549723557888%29
2020-11-28 18:31:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6737990951135936512
2020-11-26 12:29:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6737324671529738240
2020-11-26 12:28:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6737663871613468672
2020-11-26 07:20:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6737312424485011456
2020-11-26 07:18:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6737334656527601664
2020-11-26 07:07:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6737266914487226368
2020-11-22 18:30:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735129482409066496
2020-11-22 12:23:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6736225304274075648
2020-11-22 12:22:12,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6734473809618862080
2020-11-22 12:20:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732995255899049984
2020-11-22 12:18:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6732955704816095232
2020-11-21 16:51:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6733306379395743744
2020-11-21 16:49:22,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735912912621248512
2020-11-21 16:49:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6735882870352551936
2020-11-06 10:40:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6728949400908898304
2020-10-19 13:01:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6723134198497984512?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A6723134198497984512%2C6723586628922707968%29
2020-10-08 18:42:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6719892726625656832
2020-08-28 14:38:07,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6704767183970557952
2020-08-17 08:29:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6698524218662891520
2020-07-03 13:12:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6681832486772862976
2020-06-30 13:00:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6681476511670812672
2020-06-30 09:42:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6682229530192613376
2020-06-30 09:41:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6681820893322326016
2020-06-01 16:30:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6672927265141100544
2020-05-07 13:59:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6664095295099543552
2020-05-06 14:26:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6663701790262865920
2020-05-06 14:25:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6661569664537112577
2020-05-06 14:23:12,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6663719584241078273
2020-05-06 13:56:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6661888279551459328
2020-03-24 08:22:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6646000655813214209
2020-03-18 15:08:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6645602649255223297
2020-03-15 14:48:04,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6644190806624350208
2020-03-12 21:45:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6643968039048093696
2020-03-10 16:28:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A8014314312017271552
2020-03-10 16:24:19,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6641747122318254080
2020-03-10 16:19:02,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6642822507768406017
2020-03-09 10:54:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6642693005016993793
2020-03-09 10:52:09,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6641759292003237888
2020-03-09 10:47:41,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6642175413902680064
2020-03-09 10:42:02,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6642724176127934464
2020-03-07 13:44:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6641997692379770880
2020-02-18 15:24:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6633470951982010368
2020-01-31 06:44:27,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6627513189074509824
2020-01-31 06:44:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6628561810192760833
2020-01-21 18:14:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6625398031569207296
2019-10-30 11:26:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aarticle%3A7739881259190427833
2019-10-30 11:25:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6592351487186255872
2019-10-25 15:12:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6593131822228529152
2019-10-25 13:27:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6593422988564144128
2019-09-12 13:50:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6575759168978903041
2019-03-21 19:09:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6514184180581036032
2019-03-21 18:44:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6513409944111378432
2019-02-20 21:07:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6503551423249293313
2019-02-05 14:02:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6497954361329754112
2019-02-05 14:02:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6497464687037284352
2019-01-25 17:51:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6494106158591152128
2018-12-06 10:05:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6476151956489539584
2018-12-06 10:05:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6475990243236421632
2018-11-29 09:43:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6473827744244473856
2018-11-13 16:36:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6467468600281300992
2018-10-11 13:38:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A6456018609553567744
2018-10-05 12:59:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A6446011642139406336
